Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP Code,ZIP Plus4 Code,Station Phone,Status Code,Expected Date,Groups with Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Number,EV Level2 EVSE Number,EV DC Fast Number,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions French,Access Days Time French,BD Blends French,Groups with Access Code French,Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG_TotalCompressionCapacity,CNG_StorageCapacity,LNG_OnSiteRenewableSource,E85 Other Ethanol Blends,EV Pricing,EV Pricing French,LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG_VehicleClass,EV On-Site Renewable Source,Restricted Access,L1,L2,DCFC,L2DCFC,x,y
ELEC,Winchester Hall,12 East Church Street,,Frederick,MD,21701,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.4149343,-77.4097442,"12/9/2021, 7:00 PM",148182,2021-12-10 00:20:26 UTC,,,,"7/2/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8617213.306781562,4781282.8370400965
ELEC,Common Market Co-op RT85,"5728 Buckeystown Pike
Unit B1",The stations are located behind the outdoor cafe seating area.,Frederick,MD,21704,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.392857831077,-77.412221973016,"12/9/2021, 7:00 PM",148187,2021-12-10 00:20:26 UTC,,,,"11/2/2017, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8617489.131212004,4778102.337733842
ELEC,Linganore Winery,13601 Glissans Mill Road,null,Mount Airy,MD,21771,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.431826,-77.1956491,"12/9/2021, 7:00 PM",148190,2021-12-10 00:20:26 UTC,,,,"7/3/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8593380.349268224,4783717.06037958
ELEC,PHH,940 Ridgebrook Rd,null,Sparks,MD,21152,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.525064,-76.649015,"12/9/2021, 7:00 PM",148193,2021-12-10 00:20:26 UTC,,,,"7/3/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8532529.319605986,4797164.004056841
ELEC,Firaxis Games,10 Loveton Cir,"Members Free

Public  $0.20/kWh",Sparks Glencoe,MD,21152,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,8,,,SemaCharge Network,https://semaconnect.com/,GPS,39.5212999,-76.646339,"12/9/2021, 7:00 PM",148194,2021-12-10 00:20:26 UTC,,,,"12/3/2015, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$0.20/kWh Variable Energy Fee,,,,,,,,,,,0,8,0,8,-8532231.428648626,4796620.789727733
ELEC,"Walgreens - Eldersberg, MD #7678",1260 Liberty Rd,,Eldersberg,MD,21784,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.4047804,-76.951296,"12/9/2021, 7:00 PM",148200,2021-12-10 00:20:26 UTC,,,,"1/2/2012, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,1,0,1,-8566179.086602466,4779819.866108656
ELEC,Metro Garage 1,5048 Painters Mill Road,The stations are located across from the elevators on the first floor in the center garage. Allowing others to unplug your car when done charging would be appreciated.,Owings Mills,MD,21117,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.4058654,-76.7787821,"12/9/2021, 7:00 PM",148208,2021-12-10 00:20:26 UTC,,,,"1/18/2017, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,0,2,0,2,-8546974.927099705,4779976.182424925
ELEC,"Walgreens - Bel Air, MD #11999",1927 Emmorton Rd,,Bel Air,MD,21015,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.5019452,-76.3265292,"12/9/2021, 7:00 PM",148213,2021-12-10 00:20:26 UTC,,,,"8/9/2015, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,1,0,1,-8496630.364561927,4793828.090007871
ELEC,"Walgreens - Baltimore, MD #10076",2560 Quarry Lake Drive,,Baltimore,MD,21209,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.3847962,-76.686881,"12/9/2021, 7:00 PM",148214,2021-12-10 00:20:26 UTC,,,,"12/14/2011, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,1,0,1,-8536744.543444365,4776941.170429155
ELEC,The Yards at Fieldside Village,816 Long Dr,,Aberdeen,MD,21001,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.5328597,-76.1895162,"12/9/2021, 7:00 PM",148215,2021-12-10 00:20:26 UTC,,,,"9/5/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8481378.14716987,4798289.130499631
ELEC,"Walgreens - Baltimore, MD #6779",9616 Hartford Road,,Baltimore,MD,21234,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.396155,-76.523482,"12/9/2021, 7:00 PM",148227,2021-12-10 00:20:26 UTC,,,,"1/9/2012, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,1,0,1,-8518555.04996823,4778577.288318485
ELEC,St. John Properties,2560 Lord Baltimore Drive,null,Baltimore,MD,21244,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.325403,-76.751758,"12/9/2021, 7:00 PM",148228,2021-12-10 00:20:26 UTC,,,,"12/30/2011, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,0,2,0,2,-8543966.618048562,4768390.525639579
ELEC,The Gate at Aberdeen Proving Ground,"6180 Guardian Gateway, Suite 102",,Aberdeen,MD,21005,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.489131331376,-76.162138296851,"12/9/2021, 7:00 PM",148229,2021-12-10 00:20:26 UTC,,,,"12/4/2015, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50-$0.75/Hr Variable Parking Fee,,,,,,,,,,,0,2,0,2,-8478330.452932334,4791979.598122492
ELEC,"Walgreens - Edgewood, MD #9342",1930 Pulaski Highway,,Edgewood,MD,21040,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.4354502,-76.3141145,"12/9/2021, 7:00 PM",148231,2021-12-10 00:20:26 UTC,,,,"12/1/2015, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,1,0,1,-8495248.366479574,4784239.4122421
ELEC,MOM's Organic Market - Hampden,711 West 40th Street,,Baltimore,MD,21211,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,5,,,SemaCharge Network,https://semaconnect.com/,GPS,39.3362515,-76.630363,"12/9/2021, 7:00 PM",148232,2021-12-10 00:20:26 UTC,,,,"7/3/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,5,0,5,-8530452.988463713,4769951.806271754
ELEC,Parks and People Foundation,2100 Liberty Heights Ave.,,Baltimore,MD,21217,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.319529,-76.651367,"12/9/2021, 7:00 PM",148233,2021-12-10 00:20:26 UTC,,,,"6/2/2016, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8532791.143048327,4767545.259840131
ELEC,MedStar Union Memorial Hospital,201 E. University Pkwy,,Baltimore,MD,21218,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.329267,-76.614289,"12/9/2021, 7:00 PM",148234,2021-12-10 00:20:26 UTC,,,,"11/12/2017, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8528663.638968695,4768946.592107393
ELEC,Johns Hopkins University,3101 Wyman Park Dr,,Baltimore,MD,21211,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,5,,,SemaCharge Network,https://semaconnect.com/,GPS,39.3259113,-76.6215812,"12/9/2021, 7:00 PM",148235,2021-12-10 00:20:26 UTC,,,,"7/3/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,5,0,5,-8529475.40295946,4768463.673104487
ELEC,The Fitzgerald Parking Garage,1201 West Mt. Royal Ave.,null,Baltimore,MD,21247,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.307469,-76.619217,"12/9/2021, 7:00 PM",148237,2021-12-10 00:20:26 UTC,,,,"2/14/2017, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8529212.221419327,4765810.054015182
ELEC,Win Kelly Dealership,12421 Auto Drive,,Clarksville,MD,21029,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2112679,-76.941624,"12/9/2021, 7:00 PM",148238,2021-12-10 00:20:26 UTC,,,,"1/14/2012, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8565102.404487513,4751979.22609929
ELEC,TEN.M,10100 Twin Rivers Rd,The stations are available from 6 am - 11 pm. There is no overnight parking allowed.,Columbia,MD,21044,,800-663-5633,E,,Public,MO: 06:00am-11:00pm; TU: 06:00am-11:00pm; WE: 06:00am-11:00pm; TH: 06:00am-11:00pm; FR: 06:00am-11:00pm; SA: 06:00am-11:00pm; SU: 06:00am-11:00pm,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2165937,-76.8684038,"12/9/2021, 7:00 PM",148246,2021-12-10 00:20:26 UTC,,,,"10/12/2017, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,0,1,0,1,-8556951.569107732,4752744.420198396
ELEC,2 Hopkins Apartments,2 Hopkins Plaza,"The stations are in the -1 garage, yellow level.",Baltimore,MD,21201,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.288894,-76.6172399,"12/9/2021, 7:00 PM",148247,2021-12-10 00:20:26 UTC,,,,"8/1/2017, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,0,2,0,2,-8528992.13165408,4763138.047801189
ELEC,The Metropolitan Downtown Columbia,Town Center Avenue,,Columbia,MD,21044,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.214536,-76.8673634,"12/9/2021, 7:00 PM",148249,2021-12-10 00:20:26 UTC,,,,"1/7/2015, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8556835.752309512,4752448.769490503
ELEC,Little Patuxent Square,10175 Little Patuxent Parkway,The stations are located on LG.,Columbia,MD,21044,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2171594,-76.8577484,"12/9/2021, 7:00 PM",148250,2021-12-10 00:20:26 UTC,,,,"9/12/2017, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,6,0,6,-8555765.415405536,4752825.701595128
ELEC,36 S. Charles St,36 S Charles Street,,Baltimore,MD,21201,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2879203,-76.6155026,"12/9/2021, 7:00 PM",148252,2021-12-10 00:20:26 UTC,,,,"11/10/2019, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,0,2,0,2,-8528798.736302726,4762998.001004085
ELEC,LAZ Parking,17 E Conway St,Additional garage fees will apply for public drivers.,Baltimore,MD,21202,,800-663-5633,E,,Public,MO: 06:00am-10:00pm; TU: 06:00am-10:00pm; WE: 06:00am-10:00pm; TH: 06:00am-10:00pm; FR: 06:00am-10:00pm; SA: 06:00am-10:00pm; SU: 06:00am-10:00pm,,,,,,8,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2838341,-76.6139854,"12/9/2021, 7:00 PM",148255,2021-12-10 00:20:26 UTC,,,,"7/6/2018, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,0,8,0,8,-8528629.84237129,4762410.306077287
ELEC,President Street Parking Garage,815 E. Pratt Street,,Baltimore,MD,21202,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.286911,-76.6033829,"12/9/2021, 7:00 PM",148256,2021-12-10 00:20:26 UTC,,,,"1/14/2012, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8527449.577470161,4762852.835931562
ELEC,Parcel D - Legg Mason Garage,100 International Drive,,Baltimore,MD,21202,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2825875,-76.6016034,"12/9/2021, 7:00 PM",148261,2021-12-10 00:20:26 UTC,,,,"6/3/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,0,6,0,6,-8527251.484436298,4762231.021508373
ELEC,Three Irvington Center,800 King Farm Blvd.,,Rockville,MD,20850,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.1102166,-77.1818813,"12/9/2021, 7:00 PM",148263,2021-12-10 00:20:26 UTC,,,,"4/10/2015, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,,0,1,0,1,-8591847.724782879,4737471.473808318
ELEC,One/Two Irvington Center,702 King Farm Blvd.,null,Rockville,MD,20850,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.1108659,-77.1778822,"12/9/2021, 7:00 PM",148264,2021-12-10 00:20:26 UTC,,,,"10/31/2013, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8591402.547007252,4737564.626169488
ELEC,5500,5500 East Lombard Street,,Baltimore,MD,21224,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.294324,-76.5508569,"12/9/2021, 7:00 PM",148265,2021-12-10 00:20:26 UTC,,,,"1/14/2019, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8521602.40989675,4763919.077769481
ELEC,McHenry Row,1603 Whetstone Way,,Baltimore,MD,21230,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2690144,-76.5997877,"12/9/2021, 7:00 PM",148269,2021-12-10 00:20:26 UTC,,,,"9/1/2016, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.10/kWh Energy Fee,,,,,,,,,,,0,1,0,1,-8527049.361636858,4760279.160437554
ELEC,McHenry Row - East Garage,1631 Whetstone Way,,Baltimore,MD,21230,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.268563565544,-76.599196849661,"12/9/2021, 7:00 PM",148270,2021-12-10 00:20:26 UTC,,,,"2/14/2017, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.10/kWh Energy Fee,,,,,,,,,,,0,2,0,2,-8526983.588477984,4760214.335293286
ELEC,Research Boulevard (Charging Stations),1803 Research Blvd,,Rockville,MD,20850,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,39.0984845,-77.1796859,"12/9/2021, 7:00 PM",148271,2021-12-10 00:20:26 UTC,,,,"2/14/2017, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,4,0,4,-8591603.33397279,4735788.466205731
ELEC,Nokes Plaza,21305 Windmill Parc Drive,,Sterling,VA,20166,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.0264789,-77.4179548,"12/9/2021, 7:00 PM",148272,2021-12-10 00:20:26 UTC,,,,"5/22/2017, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.25/kWh Energy Fee",,,,,,,,,,,0,2,0,2,-8618127.30659267,4725465.157835826
ELEC,Atlantic Corporate Park,45600 Woodland Rd,null,Sterling,VA,20166,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.0209863,-77.4240542,"12/9/2021, 7:00 PM",148273,2021-12-10 00:20:26 UTC,,,,"7/2/2019, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,1,0,1,-8618806.28869481,4724678.12595804
ELEC,Johns Hopkins - Bayview,"Mason F. Lord Center Tower, 5200 Eastern Avenue","Garage and Alpha Visitor parking prices:

Up to 1hr - $3.00
1 - 2 hrs - $4.00
2 - 4 hrs - $4.00
4 - 5 hrs - $5.00
5 - 6 hrs - $6.00
6 - 8 hrs - $8.00
8 -24 hrs - $8.00",Baltimore,MD,21224,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,14,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2713976,-76.5603828,"12/9/2021, 7:00 PM",148274,2021-12-10 00:20:26 UTC,,,,"4/18/2014, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,14,0,14,-8522662.828234103,4760621.845886163
ELEC,Rockville Town Center,44 Maryland Ave.,"The Charging Stations can be accessed by either of the two garage entrances, one just south 44 Maryland Ave and one south of 1 Helen Heneghan Way.  Proceed to the G2 level of the public garage where the stations are located.",Rockville,MD,20850,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,39.084279104057,-77.150940912466,"12/9/2021, 7:00 PM",148278,2021-12-10 00:20:26 UTC,,,,"7/23/2015, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,4,0,4,-8588403.456597652,4733751.031102411
ELEC,Maple Lawn - 8115,8115 Maple Lawn Blvd.,,Fulton,MD,20759,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,39.1520206,-76.9026864,"12/9/2021, 7:00 PM",148280,2021-12-10 00:20:26 UTC,,,,"7/25/2016, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50-$0.95/Hr Variable Parking Fee,,,,,,,,,,,0,6,0,6,-8560767.890682805,4743470.6715442985
ELEC,Maple Lawn 4,8160 Maple Lawn Boulevard,,Fulton,MD,20759,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,39.1492926,-76.9053992,"12/9/2021, 7:00 PM",148282,2021-12-10 00:20:26 UTC,,,,"6/12/2018, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50-$0.75/Hr Variable Parking Fee,,,,,,,,,,,0,1,0,1,-8561069.87819743,4743079.073773548
ELEC,"7900 Washington Blvd., Jessup, MD 20794",7900 Washington Blvd.,Free Usage,Jessup,MD,20794,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.1720712,-76.7867934,"12/9/2021, 7:00 PM",148287,2021-12-10 00:20:26 UTC,,,,"12/22/2015, 7:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8547866.740936294,4746349.352416731
